file	main
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_gtvad_jsalt19_spkdet_sri_eval_enr30_test5_clo_clean	30.54
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_gtvad_jsalt19_spkdet_sri_eval_enr30_test5_clofarwall_clean	22.25
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_gtvad_jsalt19_spkdet_sri_eval_enr30_test5_clomed_clean	33.39
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_gtvad_jsalt19_spkdet_sri_eval_enr30_test5_far_clean	35.81
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_gtvad_jsalt19_spkdet_sri_eval_enr30_test5_med_clean	33.75
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_gtvad_jsalt19_spkdet_sri_eval_enr30_test5_tv_clean	29.51
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_gtvad_jsalt19_spkdet_sri_eval_enr30_tv_clean	29.79
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_dev_enr15_clean	24.14
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_dev_enr15_sub_clean	24.90
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_dev_enr15_test15_clean	14.52
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_dev_enr15_test30_clean	9.11
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_dev_enr15_test5_clean	21.05
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_dev_enr30_clean	22.21
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_dev_enr30_sub_clean	20.96
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_dev_enr30_test15_clean	11.67
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_dev_enr30_test30_clean	5.82
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_dev_enr30_test5_clean	18.77
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_dev_enr5_clean	28.50
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_dev_enr5_sub_clean	26.25
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_dev_enr5_test15_clean	21.35
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_dev_enr5_test30_clean	17.17
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_dev_enr5_test5_clean	26.24
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_eval_enr15_clean	28.31
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_eval_enr15_sub_clean	27.40
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_eval_enr15_test15_clean	17.46
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_eval_enr15_test30_clean	10.99
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_eval_enr15_test5_clean	24.62
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_eval_enr30_clean	26.34
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_eval_enr30_sub_clean	25.37
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_eval_enr30_test15_clean	13.98
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_eval_enr30_test30_clean	7.05
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_eval_enr30_test5_clean	22.14
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_eval_enr5_clean	32.54
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_eval_enr5_sub_clean	31.37
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_eval_enr5_test15_clean	24.99
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_eval_enr5_test30_clean	20.37
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_ami_eval_enr5_test5_clean	29.94
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_dev_enr15_clean	45.79
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_dev_enr15_sub_clean	46.72
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_dev_enr15_test15_clean	48.05
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_dev_enr15_test30_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_dev_enr15_test5_clean	46.18
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_dev_enr30_clean	45.20
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_dev_enr30_sub_clean	42.58
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_dev_enr30_test15_clean	47.69
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_dev_enr30_test30_clean	49.99
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_dev_enr30_test5_clean	45.65
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_dev_enr5_clean	46.71
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_dev_enr5_sub_clean	44.79
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_dev_enr5_test15_clean	48.72
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_dev_enr5_test30_clean	50.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_dev_enr5_test5_clean	47.09
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_eval_enr15_clean	39.01
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_eval_enr15_sub_clean	29.02
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_eval_enr15_test15_clean	33.84
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_eval_enr15_test30_clean	23.57
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_eval_enr15_test5_clean	38.77
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_eval_enr30_clean	37.02
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_eval_enr30_sub_clean	32.61
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_eval_enr30_test15_clean	31.57
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_eval_enr30_test30_clean	21.06
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_eval_enr30_test5_clean	36.76
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_eval_enr5_clean	41.79
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_eval_enr5_sub_clean	34.74
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_eval_enr5_test15_clean	37.35
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_eval_enr5_test30_clean	28.31
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_babytrain_eval_enr5_test5_clean	41.59
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_dev_enr30_clean	33.83
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_dev_enr30_clo_clean	33.33
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_dev_enr30_far_clean	31.42
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_dev_enr30_test15_clean	32.03
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_dev_enr30_test15_clo_clean	31.27
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_dev_enr30_test15_far_clean	29.43
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_dev_enr30_test15_tv_clean	39.68
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_dev_enr30_test30_clean	31.65
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_dev_enr30_test30_clo_clean	30.74
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_dev_enr30_test30_far_clean	28.76
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_dev_enr30_test30_tv_clean	40.12
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_dev_enr30_test5_clean	32.66
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_dev_enr30_test5_clo_clean	32.21
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_dev_enr30_test5_far_clean	30.17
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_dev_enr30_test5_tv_clean	40.02
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_dev_enr30_tv_clean	40.80
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_clean	30.56
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_clo_clean	31.40
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_clofarwall_clean	22.58
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_clomed_clean	33.10
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_far_clean	35.54
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_med_clean	34.12
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_test15_clean	30.09
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_test15_clo_clean	30.78
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_test15_clofarwall_clean	22.21
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_test15_clomed_clean	32.44
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_test15_far_clean	35.08
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_test15_med_clean	33.55
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_test15_tv_clean	29.09
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_test30_clean	29.71
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_test30_clo_clean	30.80
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_test30_clofarwall_clean	21.80
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_test30_clomed_clean	31.98
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_test30_far_clean	34.32
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_test30_med_clean	33.20
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_test30_tv_clean	28.77
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_test5_clean	30.41
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_test5_clo_clean	31.28
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_test5_clofarwall_clean	22.44
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_test5_clomed_clean	32.92
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_test5_far_clean	35.40
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_test5_med_clean	33.90
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_test5_tv_clean	29.26
resDet/_lda200_splday150_v1_voxceleb_div2_plda_adapt_snorm_jsalt19_spkdet_sri_eval_enr30_tv_clean	29.36
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_dev_enr15_clean	27.15
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_dev_enr15_sub_clean	27.15
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_dev_enr15_test15_clean	20.22
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_dev_enr15_test30_clean	14.85
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_dev_enr15_test5_clean	25.05
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_dev_enr30_clean	26.64
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_dev_enr30_sub_clean	25.89
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_dev_enr30_test15_clean	19.08
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_dev_enr30_test30_clean	12.83
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_dev_enr30_test5_clean	24.45
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_dev_enr5_clean	29.39
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_dev_enr5_sub_clean	26.68
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_dev_enr5_test15_clean	24.16
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_dev_enr5_test30_clean	20.64
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_dev_enr5_test5_clean	27.77
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_eval_enr15_clean	33.10
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_eval_enr15_sub_clean	30.09
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_eval_enr15_test15_clean	26.56
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_eval_enr15_test30_clean	21.14
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_eval_enr15_test5_clean	31.03
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_eval_enr30_clean	31.54
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_eval_enr30_sub_clean	28.34
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_eval_enr30_test15_clean	24.11
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_eval_enr30_test30_clean	18.19
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_eval_enr30_test5_clean	29.16
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_eval_enr5_clean	35.48
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_eval_enr5_sub_clean	35.97
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_eval_enr5_test15_clean	30.69
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_eval_enr5_test30_clean	26.85
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_ami_eval_enr5_test5_clean	33.98
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_dev_enr15_clean	33.84
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_dev_enr15_sub_clean	33.53
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_dev_enr15_test15_clean	27.75
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_dev_enr15_test30_clean	22.44
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_dev_enr15_test5_clean	32.82
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_dev_enr30_clean	34.31
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_dev_enr30_sub_clean	32.43
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_dev_enr30_test15_clean	27.78
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_dev_enr30_test30_clean	21.43
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_dev_enr30_test5_clean	33.24
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_dev_enr5_clean	33.58
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_dev_enr5_sub_clean	31.88
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_dev_enr5_test15_clean	28.86
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_dev_enr5_test30_clean	26.45
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_dev_enr5_test5_clean	32.77
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_eval_enr15_clean	19.07
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_eval_enr15_sub_clean	4.19
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_eval_enr15_test15_clean	14.95
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_eval_enr15_test30_clean	10.62
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_eval_enr15_test5_clean	18.75
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_eval_enr30_clean	16.69
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_eval_enr30_sub_clean	16.34
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_eval_enr30_test15_clean	12.58
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_eval_enr30_test30_clean	8.66
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_eval_enr30_test5_clean	16.34
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_eval_enr5_clean	21.21
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_eval_enr5_sub_clean	19.05
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_eval_enr5_test15_clean	17.46
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_eval_enr5_test30_clean	13.22
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_babytrain_eval_enr5_test5_clean	20.92
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_dev_enr30_clean	43.79
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_dev_enr30_clo_clean	43.87
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_dev_enr30_far_clean	42.78
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_dev_enr30_test15_clean	42.69
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_dev_enr30_test15_clo_clean	42.81
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_dev_enr30_test15_far_clean	41.57
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_dev_enr30_test15_tv_clean	45.16
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_dev_enr30_test30_clean	41.88
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_dev_enr30_test30_clo_clean	41.85
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_dev_enr30_test30_far_clean	40.66
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_dev_enr30_test30_tv_clean	44.73
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_dev_enr30_test5_clean	43.32
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_dev_enr30_test5_clo_clean	43.43
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_dev_enr30_test5_far_clean	42.25
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_dev_enr30_test5_tv_clean	45.54
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_dev_enr30_tv_clean	45.85
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_eval_enr30_clean	30.36
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_eval_enr30_clo_clean	37.87
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_eval_enr30_clofarwall_clean	28.49
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_eval_enr30_clomed_clean	29.89
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_eval_enr30_far_clean	31.97
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_eval_enr30_med_clean	33.29
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_eval_enr30_test15_clean	30.23
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_eval_enr30_test15_clo_clean	37.55
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_eval_enr30_test15_clofarwall_clean	28.88
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_eval_enr30_test15_clomed_clean	29.63
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_eval_enr30_test15_far_clean	31.73
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_eval_enr30_test15_med_clean	33.00
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_eval_enr30_test15_tv_clean	30.82
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_eval_enr30_test30_clean	30.75
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_eval_enr30_test30_clo_clean	37.58
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_eval_enr30_test30_clofarwall_clean	28.84
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_eval_enr30_test30_clomed_clean	30.36
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_eval_enr30_test30_far_clean	32.38
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_eval_enr30_test30_med_clean	33.65
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_eval_enr30_test30_tv_clean	31.33
resDet/_lda200_splday150_v1_voxceleb_div2_plda_cal_v1_jsalt19_spkdet_sri_eval_enr30_test5_clean	30.33
